"CSC NAME","DATE","CALL START","CALL END","DURATION","OUTCOME","EMAIL","LANGUAGE","NOTES","CATEGORY & TARGET AUDIENCE","FACILITY","ADDRESS","INDUSTRY","ATTEMPT #","IS FOLLOW-UP NEEDED / RECOMMENDED?","IF YES, BY WHAT DATE SHOULD FOLLOW-UP BE CONDUCTED?","Were materials emailed after the call?","If Yes, Please describe","PHONE","CITY OR ZIP"
"John Wigginton","7/22/2021",10:45:00,10:48:00,"0:03",NA,"jade.corral@target.com","SPANISH","jade not in call back","CORPORATION: Employees","Target","533 Coleman Ave","Department Stores, Discount",2,"Yes","7/26/2021",NA,NA,"4083462022","95110"
"John Wigginton","7/22/2021",NA,NA,"0:00","Spoke with someone; they're not interested",NA,"ENGLISH",NA,"CORPORATION: Employees","Costco","2201 Senter Rd","Warehouse Club Stores",NA,NA,NA,NA,NA,"4082751088","95112"
"John Wigginton","7/22/2021",NA,NA,"0:00","Spoke with someone; they're not interested",NA,"ENGLISH",NA,"SMALL BUSINESS: Customers","Filice Insurance Agency","738 N 1st St Ste 202","Insurance Agents, Nec",NA,NA,NA,NA,NA,"4082940477","95112"
"John Wigginton","7/23/2021",11:47:00,11:49:00,"0:02","No answer; did not leave voicemail","admin@childlane.org","SPANISH",NA,"EDUCATIONAL: Children","Child Lane","2545 Pacific Ave","Preschool Center",2,"Yes",NA,NA,NA,"5624278834","90806"
"John Wigginton","7/23/2021",09:35:00,09:40:00,"0:05",NA,"agomezruiz@forthechild.org","ENGLISH","operator had previously sent email to director, needs to check in","NON-PROFIT: Community Members","For The Child Inc","4565 California Ave","Social Service Center",2,"Yes","7/29/2021",NA,NA,"5624228472","90807"
"John Wigginton","7/23/2021",09:41:00,09:43:00,"0:02","Spoke with someone; they're not interested",NA,"ENGLISH",NA,"CORPORATION: Employees","Farmers Insurance","4545 California Ave","State Trust Companies Accepting Deposits, Commercial",2,"No",NA,NA,NA,"5629843600","90807"
"John Wigginton","7/23/2021",09:45:00,09:48:00,"0:03","Spoke with someone; they're not interested",NA,"ENGLISH",NA,"HEALTHCARE: In-Patient","Cambrian Homecare","5199 E Pacific Coast Hwy","Home Health Care Services",2,"No",NA,NA,NA,"5624981800","90804"
"John Wigginton","7/23/2021",09:55:00,09:58:00,"0:03","Spoke with someone; they're not interested","rpineda@cosway.com","ENGLISH","reviewed with ceo not interested","CORPORATION: Employees","Cosway Company Inc","20633 S Fordyce Ave","Face Creams Or Lotions",2,"No",NA,NA,NA,"3109004100","90810"
"John Wigginton","7/23/2021",10:15:00,10:17:00,"0:02","Spoke with someone; they're not interested","hr@cmwcusa.org","ENGLISH",NA,"CORPORATION: Employees","Community Med Wllness Ctrs USA","1360 E Anaheim St Ste 101","Physicians' Office, Including Specialists",2,"No",NA,NA,NA,"5625910105","90813"
"John Wigginton","7/23/2021",10:32:00,10:34:00,"0:02","No answer; did not leave voicemail","esemin@pasadenawaldorf.org (emailed at 9:32 AM)","ENGLISH","vm call back","EDUCATIONAL: Children","Pasadena Waldorf School","209 E Mariposa St","Private Elementary School",2,"Yes","7/26/2021",NA,NA,"6267949564","91001"
"John Wigginton","7/23/2021",10:50:00,10:51:00,"0:01","Spoke with someone; they're not interested",NA,"ENGLISH",NA,"CORPORATION: Employees","Trader Joes 112","604 W Huntington Dr","Grocery Stores, Chain",NA,NA,NA,NA,NA,"6263588884","91016"
"John Wigginton","7/23/2021",11:38:00,11:39:00,"0:01","Spoke with someone; they're not interested","PMisik@BelcoPackaging.com (emailed at 10:50 AM)","ENGLISH",NA,"CORPORATION: Employees","Belco Packaging Systems Inc","910 S Mountain Ave","Packing And Wrapping Machinery",NA,NA,NA,NA,NA,"6263579566","91016"
"John Wigginton","7/23/2021",10:59:00,11:00:00,"0:01","Spoke with someone; they're not interested",NA,"ENGLISH",NA,NA,"Maginnis Knechtel & Mc Intyre","300 W Colorado Blvd","Certified Public Accountant",NA,NA,NA,NA,NA,"6264493466","91105"
"Joy Hinshilwood","7/19/2021",09:15:00,09:18:00,"0:03","No answer; left voicemail","jwest@marinerschurch.org","ENGLISH",NA,"NON-PROFIT: Community Members","MARINERS CHURCH","5001 Newport Coast Dr","Miscellaneous Denomination Church",2,"No",NA,"No",NA,"9497698100","92603"
"Joy Hinshilwood","7/19/2021",09:18:00,09:22:00,"0:04","Spoke with someone; they're not interested","igrines@tarbut.com","ENGLISH","one person's in the office for the rest of the month and she doesnt know the extenetions","EDUCATIONAL: Children","TARBUT V'TORAH COMMUNITY DAY SCHOOL","5200 Bonita Canyon Dr","Private Elementary School",2,"No",NA,"No",NA,"9495099500","92603"
"Joy Hinshilwood","7/19/2021",09:22:00,09:24:00,"0:02","No answer; left voicemail",NA,"ENGLISH",NA,"CORPORATION: Employees","THE SHADY CANYON GOLF CLUB INC","100 Shady Canyon Dr","Country Club, Membership",2,"No",NA,"No",NA,"9498567000","92603"
"Joy Hinshilwood","7/19/2021",09:24:00,09:25:00,"0:01","No answer; did not leave voicemail","lisaelder@iusd.org","ENGLISH","summer school no ones in office","EDUCATIONAL: Young Adults","IRVINE UNIFIED SCHOOL DISTICT","4321 Walnut Ave","Public Senior High School",2,"No",NA,"No",NA,"9499367000","92604"
"Joy Hinshilwood","7/19/2021",09:25:00,09:29:00,"0:04","Spoke with someone; they're not interested","zfitzpatrick@aten-usa.com","ENGLISH","HR is out of office, got given the same email, first name is zeporia","CORPORATION: Employees","ATEN TECHNOLOGY, INC.","15365 Barranca Pkwy","Computer Peripheral Equipment, Nec",2,"No",NA,"No",NA,"9494281111","92618"
"Joy Hinshilwood","7/19/2021",09:29:00,09:31:00,"0:02","No answer; did not leave voicemail",NA,"ENGLISH","hitting the menu option for admin just looped me back into the main menu","CORPORATION: Employees","COSTCO WHOLESALE CORPORATION","115 Technology Dr","Warehouse Club Stores",2,"No",NA,"No",NA,"9494531220","92618"
"Joy Hinshilwood","7/19/2021",09:31:00,09:32:00,"0:01","No answer; did not leave voicemail",NA,"ENGLISH","mailbox is full","CORPORATION: Employees","SHIMANO NORTH AMERICA HOLDING, INC.","1 Holland","Bicycle Parts And Accessories",2,"No",NA,"No",NA,"9499515003","92618"
"Joy Hinshilwood","7/19/2021",09:32:00,09:34:00,"0:02","No answer; left voicemail","customersvc@chromadex.com ATTN:HR","ENGLISH",NA,"CORPORATION: Employees","CHROMADEX CORPORATION","10005 Muirlands Blvd G","Botanical Products, Medicinal: Ground, Graded, Or Milled",2,"No",NA,"No",NA,"9494190288","92618"
"Joy Hinshilwood","7/19/2021",09:34:00,09:36:00,"0:02","No answer; left voicemail",NA,"ENGLISH",NA,"CORPORATION: Employees","TROPITONE FURNITURE CO., INC.","5 Marconi","Garden Furniture, Metal",2,"No",NA,"No",NA,"9495952010","92618"
"Joy Hinshilwood","7/19/2021",09:36:00,09:38:00,"0:02","No answer; left voicemail","ceciliad@calicoweb.com","ENGLISH",NA,"CORPORATION: Employees","CALICO BUILDING SERVICES, INC.","15550 Rockfield Blvd C","Janitorial Service, Contract Basis",2,"No",NA,"No",NA,"9493808707","92618"
"Joy Hinshilwood","7/19/2021",09:39:00,09:41:00,"0:02","No answer; did not leave voicemail",NA,"ENGLISH","out of school for summer","EDUCATIONAL: Children","NEWPORT MESA UNIFIED SCHOOL DISTRICT","3224 California St","Public Junior High School",2,"No",NA,"No",NA,"7144247965","92626"
"Joy Hinshilwood","7/19/2021",09:41:00,09:44:00,"0:03","Spoke with someone; they're not interested",NA,"ENGLISH","Its summer","EDUCATIONAL: Children","NEWPORT MESA UNIFIED SCHOOL DISTRICT","3155 Killybrooke Ln","Public Elementary School",2,"No",NA,"No",NA,"7144247945","92626"
"Joy Hinshilwood","7/19/2021",09:44:00,09:46:00,"0:02","No answer; left voicemail","jnakamura@finelinewood.com","ENGLISH",NA,"CORPORATION: Employees","FINELINE WOODWORKING, INC.","1139 Baker St","Millwork",2,"No",NA,"No",NA,"7145405468","92626"
"Joy Hinshilwood","7/19/2021",09:46:00,09:48:00,"0:02","Spoke with someone; they're not interested",NA,"ENGLISH",NA,"HEALTHCARE: Out-Patient","THE ENSIGN GROUP INC","340 Victoria St","Convalescent Home With Continuous Nursing Care",2,"No",NA,"No",NA,"9496420387","92627"
"Joy Hinshilwood","7/19/2021",09:48:00,09:51:00,"0:03","No answer; left voicemail","kelly.vana@msa.safety.com","ENGLISH",NA,"CORPORATION: Employees","GENERAL MONITORS, INC.","26776 Simpatica Cir","Fire Detection Systems, Electric",2,"No",NA,"No",NA,"9495814464","92630"
"Joy Hinshilwood","7/19/2021",09:51:00,09:54:00,"0:03","No answer; left voicemail",NA,"ENGLISH",NA,"CORPORATION: Employees","INSULECTRO","20362 Windrow Dr Ste 100","Electronic Parts",2,"No",NA,"No",NA,"9495873200","92630"
"Joy Hinshilwood","7/19/2021",09:55:00,10:00:00,"0:05","Spoke with someone; they're interested","corporatehumanresouces@panasonic.aero","ENGLISH","got the same email","CORPORATION: Employees","PANASONIC AVIONICS CORPORATION","26200 Enterprise Way","Aviation And/Or Aeronautical Engineering",2,"No",NA,"No",NA,"9496722000","92630"
"Joy Hinshilwood","7/19/2021",10:00:00,10:01:00,"0:01","No answer; did not leave voicemail",NA,"ENGLISH","same org as above","CORPORATION: Employees","PANASONIC AVIONICS CORPORATION","26211 Enterprise Way","Aviation And/Or Aeronautical Engineering",2,"No",NA,"No",NA,"9494722376","92630"
"Joy Hinshilwood","7/19/2021",10:01:00,10:03:00,"0:02","No answer; left voicemail",NA,"ENGLISH",NA,"CORPORATION: Employees","ETHIKA, INC.","20531 Crescent Bay Dr","Designers, Apparel",2,"No",NA,"No",NA,"8885025310","92630"
"Joy Hinshilwood","7/19/2021",10:04:00,10:06:00,"0:02","No answer; left voicemail",NA,"ENGLISH",NA,"EDUCATIONAL: Children","HUNTINGTON BEACH CITY SCHOOL DISTRICT","19231 Harding Ln","Public Elementary School",2,"No",NA,"No",NA,"7149623348","92646"
"Joy Hinshilwood","7/19/2021",10:07:00,10:10:00,"0:03","No answer; did not leave voicemail",NA,"ENGLISH","summer","EDUCATIONAL: Children","HUNTINGTON BEACH CITY SCHOOL DISTRICT","9291 Banning Ave","Public Elementary School",2,"No",NA,"No",NA,"7149622451","92646"
"Joy Hinshilwood","7/19/2021",10:11:00,10:13:00,"0:02","Spoke with someone; they're not interested",NA,"ENGLISH",NA,"CORPORATION: Employees","GLEN BEVERLY LABORATORIES INC","7777 Center Ave Ste 500","Professional Organizations",2,"No",NA,"No",NA,"7148485777","92647"
"Joy Hinshilwood","7/19/2021",10:13:00,10:16:00,"0:03","No answer; left voicemail","rochelle@rbabinc.com","ENGLISH",NA,"CORPORATION: Employees","RBA BUILDERS, INC.","17601 Sampson Ln","Commercial And Office Building, New Construction",2,"No",NA,"No",NA,"7148959000","92647"
"Joy Hinshilwood","7/19/2021",10:16:00,10:18:00,"0:02","No answer; left voicemail","sguillen2@primehealthcare.com","BOTH",NA,"HEALTHCARE: In-Patient","PRIME HEALTHCARE HUNTINGTON BEACH, LLC","17772 Beach Blvd","General Medical And Surgical Hospitals",2,"No",NA,"No",NA,"7148435000","92647"
"Joy Hinshilwood","7/19/2021",10:18:00,10:20:00,"0:02","Spoke with someone; they're not interested",NA,"ENGLISH",NA,"HEALTHCARE: Out-Patient","LANDMARK HEALTH, LLC","7755 Center Ave Ste 630","Home Health Care Services",2,"No",NA,"No",NA,"6572372450","92647"
"Joy Hinshilwood","7/19/2021",10:20:00,10:22:00,"0:02","No answer; left voicemail","hr@homehealthoc.com","ENGLISH",NA,"HEALTHCARE: Out-Patient","CAREWORKS HEALTH SERVICES","5151 Oceanus Dr Ste 102","Senior Citizens' Center Or Association",2,"No",NA,"No",NA,"9498594700","92649"
"Joy Hinshilwood","7/19/2021",10:22:00,10:26:00,"0:04","No answer; left voicemail","tgestoso@wsdk8.us -tina","ENGLISH","summer","EDUCATIONAL: Children","WESTMINSTER SCHOOL DISTRICT","15400 Van Buren St","Public Elementary School",2,"No",NA,"No",NA,"7148947224","92655"
"Joy Hinshilwood","7/19/2021",10:27:00,10:30:00,"0:03","No answer; left voicemail","rdyrdek@dcshoes.com","ENGLISH",NA,"CORPORATION: Employees","DC SHOES, INC.","5600 Argosy Ave Ste 100","Men's And Boys' Sportswear And Athletic Clothing",2,"No",NA,"No",NA,"7148894206","92649"
"Joy Hinshilwood","7/19/2021",10:30:00,10:32:00,"0:02","No answer; left voicemail","info@love2learnconsulting.com","ENGLISH",NA,"CORPORATION: Employees","LOVE 2 LEARN CONSULTING LLC","5762 Bolsa Ave Ste 100","Psychologist, Psychotherapist And Hypnotist",2,"No",NA,"No",NA,"7142922322","92649"
"Joy Hinshilwood","7/19/2021",10:32:00,10:34:00,"0:02","No answer; left voicemail","charwick@hbuhsd.edu","ENGLISH",NA,"EDUCATIONAL: Young Adults","HUNTINGTON BEACH UNION HIGH SCHOOL DISTRICT","5832 Bolsa Ave","Public Elementary And Secondary Schools",2,"No",NA,"No",NA,"7149037000","92649"
"Joy Hinshilwood","7/19/2021",10:42:00,10:44:00,"0:02","Spoke with someone; they're interested","malvina.sergeychik@pivotts.com","ENGLISH","better email malvina.sergeychik@pivotts.com","CORPORATION: Employees","APPLIED COMPUTER SOLUTIONS","15461 Springdale St","Custom Computer Programming Services",2,"No",NA,"Yes",NA,"7148612200","92649"
"Joy Hinshilwood","7/19/2021",10:44:00,10:47:00,"0:03","No answer; left voicemail","reception@pyrocomm.com","ENGLISH",NA,"CORPORATION: Employees","PYRO-COMM SYSTEMS, INC.","15531 Container Ln","Fire Detection And Burglar Alarm Systems Specialization",2,"No",NA,"No",NA,"7149028000","92649"
"Joy Hinshilwood","7/19/2021",10:47:00,10:50:00,"0:03","Spoke with someone; they're not interested",NA,"ENGLISH","put on hold then hung up","EDUCATIONAL: Young Adults","LAGUNA COLLEGE OF ART AND DESIGN","2222 Laguna Canyon Rd","Art School, Except Commercial",2,"No",NA,"No",NA,"9493766000","92651"
"Joy Hinshilwood","7/19/2021",10:50:00,10:52:00,"0:02","No answer; left voicemail","info@jamboreeol.com","ENGLISH",NA,"CORPORATION: Employees","JAMBOREE REALTY CORP.","22982 Mill Creek Dr","Real Estate Managers",2,"No",NA,"No",NA,"9493800300","92653"
"Joy Hinshilwood","7/19/2021",10:52:00,10:55:00,"0:03","Spoke with someone; they're not interested",NA,"ENGLISH",NA,"CORPORATION: Employees","CARE PLUS HOME CARE, INC.","22931 Triton Way Ste 133","Home Health Care Services",2,"No",NA,"No",NA,"9497162273","92653"
"Joy Hinshilwood","7/19/2021",10:55:00,10:57:00,"0:02","No answer; left voicemail",NA,"ENGLISH",NA,"CORPORATION: Employees","SUNRISE SENIOR LIVING, LLC","24552 Paseo De Valencia","Skilled Nursing Care Facilities",2,"No",NA,"No",NA,"9495816111","92653"
"Joy Hinshilwood","7/19/2021",10:57:00,11:00:00,"0:03","Spoke with someone; they're not interested","6205-B Peachtree Dunwoody Rd NE, Atlanta GA 30328","ENGLISH","its a really big company","CORPORATION: Employees","COX COMMUNICATIONS, INC.","140 Columbia","Cable Television Services",2,"No",NA,"No",NA,"9497162020","92656"
"Joy Hinshilwood","7/19/2021",11:00:00,11:02:00,"0:02","No answer; left voicemail","info@nuvasive.com","ENGLISH",NA,"CORPORATION: Employees","NUVASIVE SPECIALIZED ORTHOPEDICS, INC.","101 Enterprise Ste 100","Inhalation Therapy Equipment",2,"No",NA,"No",NA,"9498373600","92656"
"Joy Hinshilwood","7/19/2021",11:02:00,11:04:00,"0:02","No answer; left voicemail","notaylor@covenantcare.com","BOTH",NA,"CORPORATION: Employees","COVENANT CARE CALIFORNIA, LLC","120 Vantis Dr Ste 200","Convalescent Home With Continuous Nursing Care",2,"No",NA,"No",NA,"9493491200","92656"
"Joy Hinshilwood","7/19/2021",11:04:00,11:06:00,"0:02","No answer; left voicemail","valerieaponte@firstteam.com","ENGLISH",NA,"CORPORATION: Employees","FIRST TEAM REAL ESTATE - ORANGE COUNTY","26711 Aliso Creek Rd","Real Estate Brokers And Agents",2,"No",NA,"No",NA,"9493890004","92656"
"Joy Hinshilwood","7/20/2021",10:43:00,10:45:00,"0:02","No answer; left voicemail",NA,"ENGLISH",NA,"CORPORATION: Employees","ROTH CAPITAL PARTNERS, LLC","888 San Clemente Dr","Investment Bankers",2,"No",NA,"No",NA,"8006789147","92660"
"Joy Hinshilwood","7/20/2021",10:47:00,10:51:00,"0:04","Spoke with someone; they're interested","tsanchez@truefoodkitchen.com","ENGLISH","Contact Tori","CORPORATION: Employees","FRC BALANCE LLC","451 Newport Center Dr","Health Food Restaurant",2,"No",NA,"No",NA,"9496442400","92660"
"Joy Hinshilwood","7/20/2021",10:51:00,10:55:00,"0:04","Spoke with someone; they're interested","tgranger@nordicsec.com","ENGLISH","contact thomas","CORPORATION: Employees","DANSK ENTERPRISES, INC.","3419 Via Lido 345","Security Guard Service",2,"No",NA,"No",NA,"7147510347","92663"
"Joy Hinshilwood","7/20/2021",10:55:00,10:58:00,"0:03","Spoke with someone; they're not interested","humanresources@icumed.com","ENGLISH","Reception couldn't give me more than just the email already here without me having a specific contact in HR already","CORPORATION: Employees","ICU MEDICAL, INC.","951 Calle Amanecer","IV Transfusion Apparatus",2,"No",NA,"No",NA,"9493662183","92673"
"Joy Hinshilwood","7/20/2021",10:58:00,11:15:00,"0:17","Spoke with someone; they're interested","hunterk@san-clemente.org","BOTH","949 388 3444 number for outreach manager Karlie Hunter","NON-PROFIT: Community Members","COUNTY OF ORANGE","910 Calle Negocio Ste 100","Sheriffs' Office",2,"No",NA,"No",NA,"9493618229","92673"
"Joy Hinshilwood","7/20/2021",11:29:00,11:30:00,"0:01","No answer; did not leave voicemail","info@brcrecovery.com","ENGLISH","number not in service? I tried 3 times","HEALTHCARE: Out-Patient","DUAL DIAGNOSIS TREATMENT CENTER, INC.","1211 Puerta Del Sol # 200","Mental Health Clinic, Outpatient",2,"No",NA,"No",NA,"9492765553","92673"
"Joy Hinshilwood","7/20/2021",11:30:00,11:32:00,"0:02","No answer; did not leave voicemail","cdhampton@capousd.org","ENGLISH","Summer phone menu is a bit messed up I can't get to a voicemail option","EDUCATIONAL: Children","CAPISTRANO UNIFIED SCHOOL DISTRICT","1130 Avenida Talega","Public Elementary School",2,"No",NA,"No",NA,"9492345950","92673"
"Joy Hinshilwood","7/20/2021",11:33:00,11:35:00,"0:02","No answer; did not leave voicemail","info@heritagegolfgroup.com","ENGLISH","No option for admin or voicemail","CORPORATION: Employees","HERITAGE GOLF GROUP, LLC","990 Avenida Talega","Public Golf Courses",2,"No",NA,"No",NA,"9493696226","92673"
"Joy Hinshilwood","7/20/2021",11:35:00,11:38:00,"0:03","Spoke with someone; they're not interested","gtaylor@corporateaudits.com","ENGLISH","doesn't remember talking to someone about them","CORPORATION: Employees","CORPORATE AUDIT PARTNERS LLC","30900 Rancho Viejo Rd R","Certified Public Accountant",2,"No",NA,"No",NA,"9494887648","92675"
"Joy Hinshilwood","7/20/2021",11:39:00,11:41:00,"0:02","No answer; left voicemail","ldoucette@southshores.ord","ENGLISH",NA,"EDUCATIONAL: Children","ST. MARGARET OF SCOTLAND EPISCOPAL SCHOOL","31641 La Novia Ave","Private Elementary And Secondary Schools",2,"No",NA,"No",NA,"9496610108","92675"
"Joy Hinshilwood","7/20/2021",11:42:00,11:46:00,"0:04","No answer; left voicemail","ehinojosa@servitehs.org","ENGLISH",NA,"EDUCATIONAL: Children","SERVITE HIGH SCHOOL, A CALIFORNIA CORPORATION","1952 W La Palma Ave","Catholic Senior High School",2,"No",NA,"No",NA,"7147747575","92801"
"Joy Hinshilwood","7/20/2021",11:46:00,11:52:00,"0:06","Spoke with someone; they're interested","mcastaneda@nocrop.us","ENGLISH","mcastaneda@nocrop.us","EDUCATIONAL: Young Adults","NORTH ORANGE COUNTY REGIONAL OCCUPATIONAL PROGRAM","385 N Muller St","Public Vocational/Technical School",2,"Yes","7/27/2021","Yes",NA,"7145025800","92801"
